# Generated high-coverage adjacent 4-pack patterns.
# Do not hand-edit unless you intend to freeze a modified grid.
# Format: PAIR id width height row group0 mask0 mask1
#         TRIPLE id width height row group0 mask0 mask1 mask2
# Masks are 0..15 (bit3=pos0 ... bit0=pos3). Width is always a multiple of 4.
#
# Placement:
#   pair_L  groups 0-1 on W=16 (left edge)
#   pair_M  groups 1-2 on W=16 (has empty neighbors)
#   pair_R  groups 2-3 on W=16 (right edge)
#   triple  groups 0-1-2 on W=12

TRIPLE t_10_13_2 12 3 1 0 10 13 2
TRIPLE t_10_13_3 12 3 1 0 10 13 3
TRIPLE t_10_13_4 12 3 1 0 10 13 4
TRIPLE t_10_13_5 12 3 1 0 10 13 5
TRIPLE t_10_13_6 12 3 1 0 10 13 6
TRIPLE t_10_13_7 12 3 1 0 10 13 7
TRIPLE t_10_13_8 12 3 1 0 10 13 8
TRIPLE t_10_13_9 12 3 1 0 10 13 9
TRIPLE t_10_13_10 12 3 1 0 10 13 10
TRIPLE t_10_13_11 12 3 1 0 10 13 11
TRIPLE t_10_13_12 12 3 1 0 10 13 12
TRIPLE t_10_13_13 12 3 1 0 10 13 13
TRIPLE t_10_13_14 12 3 1 0 10 13 14
TRIPLE t_10_13_15 12 3 1 0 10 13 15
TRIPLE t_10_14_0 12 3 1 0 10 14 0
TRIPLE t_10_14_1 12 3 1 0 10 14 1
TRIPLE t_10_14_2 12 3 1 0 10 14 2
TRIPLE t_10_14_3 12 3 1 0 10 14 3
TRIPLE t_10_14_4 12 3 1 0 10 14 4
TRIPLE t_10_14_5 12 3 1 0 10 14 5
TRIPLE t_10_14_6 12 3 1 0 10 14 6
TRIPLE t_10_14_7 12 3 1 0 10 14 7
TRIPLE t_10_14_8 12 3 1 0 10 14 8
TRIPLE t_10_14_9 12 3 1 0 10 14 9
TRIPLE t_10_14_10 12 3 1 0 10 14 10
TRIPLE t_10_14_11 12 3 1 0 10 14 11
TRIPLE t_10_14_12 12 3 1 0 10 14 12
TRIPLE t_10_14_13 12 3 1 0 10 14 13
TRIPLE t_10_14_14 12 3 1 0 10 14 14
TRIPLE t_10_14_15 12 3 1 0 10 14 15
TRIPLE t_10_15_0 12 3 1 0 10 15 0
TRIPLE t_10_15_1 12 3 1 0 10 15 1
TRIPLE t_10_15_2 12 3 1 0 10 15 2
TRIPLE t_10_15_3 12 3 1 0 10 15 3
TRIPLE t_10_15_4 12 3 1 0 10 15 4
TRIPLE t_10_15_5 12 3 1 0 10 15 5
TRIPLE t_10_15_6 12 3 1 0 10 15 6
TRIPLE t_10_15_7 12 3 1 0 10 15 7
TRIPLE t_10_15_8 12 3 1 0 10 15 8
TRIPLE t_10_15_9 12 3 1 0 10 15 9
TRIPLE t_10_15_10 12 3 1 0 10 15 10
TRIPLE t_10_15_11 12 3 1 0 10 15 11
TRIPLE t_10_15_12 12 3 1 0 10 15 12
TRIPLE t_10_15_13 12 3 1 0 10 15 13
TRIPLE t_10_15_14 12 3 1 0 10 15 14
TRIPLE t_10_15_15 12 3 1 0 10 15 15
TRIPLE t_11_0_0 12 3 1 0 11 0 0
TRIPLE t_11_0_1 12 3 1 0 11 0 1
TRIPLE t_11_0_2 12 3 1 0 11 0 2
TRIPLE t_11_0_3 12 3 1 0 11 0 3
TRIPLE t_11_0_4 12 3 1 0 11 0 4
TRIPLE t_11_0_5 12 3 1 0 11 0 5
TRIPLE t_11_0_6 12 3 1 0 11 0 6
TRIPLE t_11_0_7 12 3 1 0 11 0 7
TRIPLE t_11_0_8 12 3 1 0 11 0 8
TRIPLE t_11_0_9 12 3 1 0 11 0 9
TRIPLE t_11_0_10 12 3 1 0 11 0 10
TRIPLE t_11_0_11 12 3 1 0 11 0 11
TRIPLE t_11_0_12 12 3 1 0 11 0 12
TRIPLE t_11_0_13 12 3 1 0 11 0 13
TRIPLE t_11_0_14 12 3 1 0 11 0 14
TRIPLE t_11_0_15 12 3 1 0 11 0 15
TRIPLE t_11_1_0 12 3 1 0 11 1 0
TRIPLE t_11_1_1 12 3 1 0 11 1 1
TRIPLE t_11_1_2 12 3 1 0 11 1 2
TRIPLE t_11_1_3 12 3 1 0 11 1 3
TRIPLE t_11_1_4 12 3 1 0 11 1 4
TRIPLE t_11_1_5 12 3 1 0 11 1 5
TRIPLE t_11_1_6 12 3 1 0 11 1 6
TRIPLE t_11_1_7 12 3 1 0 11 1 7
TRIPLE t_11_1_8 12 3 1 0 11 1 8
TRIPLE t_11_1_9 12 3 1 0 11 1 9
TRIPLE t_11_1_10 12 3 1 0 11 1 10
TRIPLE t_11_1_11 12 3 1 0 11 1 11
TRIPLE t_11_1_12 12 3 1 0 11 1 12
TRIPLE t_11_1_13 12 3 1 0 11 1 13
TRIPLE t_11_1_14 12 3 1 0 11 1 14
TRIPLE t_11_1_15 12 3 1 0 11 1 15
TRIPLE t_11_2_0 12 3 1 0 11 2 0
TRIPLE t_11_2_1 12 3 1 0 11 2 1
TRIPLE t_11_2_2 12 3 1 0 11 2 2
TRIPLE t_11_2_3 12 3 1 0 11 2 3
TRIPLE t_11_2_4 12 3 1 0 11 2 4
TRIPLE t_11_2_5 12 3 1 0 11 2 5
TRIPLE t_11_2_6 12 3 1 0 11 2 6
TRIPLE t_11_2_7 12 3 1 0 11 2 7
TRIPLE t_11_2_8 12 3 1 0 11 2 8
TRIPLE t_11_2_9 12 3 1 0 11 2 9
TRIPLE t_11_2_10 12 3 1 0 11 2 10
TRIPLE t_11_2_11 12 3 1 0 11 2 11
TRIPLE t_11_2_12 12 3 1 0 11 2 12
TRIPLE t_11_2_13 12 3 1 0 11 2 13
TRIPLE t_11_2_14 12 3 1 0 11 2 14
TRIPLE t_11_2_15 12 3 1 0 11 2 15
TRIPLE t_11_3_0 12 3 1 0 11 3 0
TRIPLE t_11_3_1 12 3 1 0 11 3 1
TRIPLE t_11_3_2 12 3 1 0 11 3 2
TRIPLE t_11_3_3 12 3 1 0 11 3 3
TRIPLE t_11_3_4 12 3 1 0 11 3 4
TRIPLE t_11_3_5 12 3 1 0 11 3 5
TRIPLE t_11_3_6 12 3 1 0 11 3 6
TRIPLE t_11_3_7 12 3 1 0 11 3 7
TRIPLE t_11_3_8 12 3 1 0 11 3 8
TRIPLE t_11_3_9 12 3 1 0 11 3 9
TRIPLE t_11_3_10 12 3 1 0 11 3 10
TRIPLE t_11_3_11 12 3 1 0 11 3 11
TRIPLE t_11_3_12 12 3 1 0 11 3 12
TRIPLE t_11_3_13 12 3 1 0 11 3 13
TRIPLE t_11_3_14 12 3 1 0 11 3 14
TRIPLE t_11_3_15 12 3 1 0 11 3 15
TRIPLE t_11_4_0 12 3 1 0 11 4 0
TRIPLE t_11_4_1 12 3 1 0 11 4 1
TRIPLE t_11_4_2 12 3 1 0 11 4 2
TRIPLE t_11_4_3 12 3 1 0 11 4 3
TRIPLE t_11_4_4 12 3 1 0 11 4 4
TRIPLE t_11_4_5 12 3 1 0 11 4 5
TRIPLE t_11_4_6 12 3 1 0 11 4 6
TRIPLE t_11_4_7 12 3 1 0 11 4 7
TRIPLE t_11_4_8 12 3 1 0 11 4 8
TRIPLE t_11_4_9 12 3 1 0 11 4 9
TRIPLE t_11_4_10 12 3 1 0 11 4 10
TRIPLE t_11_4_11 12 3 1 0 11 4 11
TRIPLE t_11_4_12 12 3 1 0 11 4 12
TRIPLE t_11_4_13 12 3 1 0 11 4 13
TRIPLE t_11_4_14 12 3 1 0 11 4 14
TRIPLE t_11_4_15 12 3 1 0 11 4 15
TRIPLE t_11_5_0 12 3 1 0 11 5 0
TRIPLE t_11_5_1 12 3 1 0 11 5 1
TRIPLE t_11_5_2 12 3 1 0 11 5 2
TRIPLE t_11_5_3 12 3 1 0 11 5 3
TRIPLE t_11_5_4 12 3 1 0 11 5 4
TRIPLE t_11_5_5 12 3 1 0 11 5 5
TRIPLE t_11_5_6 12 3 1 0 11 5 6
TRIPLE t_11_5_7 12 3 1 0 11 5 7
TRIPLE t_11_5_8 12 3 1 0 11 5 8
TRIPLE t_11_5_9 12 3 1 0 11 5 9
TRIPLE t_11_5_10 12 3 1 0 11 5 10
TRIPLE t_11_5_11 12 3 1 0 11 5 11
TRIPLE t_11_5_12 12 3 1 0 11 5 12
TRIPLE t_11_5_13 12 3 1 0 11 5 13
TRIPLE t_11_5_14 12 3 1 0 11 5 14
TRIPLE t_11_5_15 12 3 1 0 11 5 15
TRIPLE t_11_6_0 12 3 1 0 11 6 0
TRIPLE t_11_6_1 12 3 1 0 11 6 1
TRIPLE t_11_6_2 12 3 1 0 11 6 2
TRIPLE t_11_6_3 12 3 1 0 11 6 3
TRIPLE t_11_6_4 12 3 1 0 11 6 4
TRIPLE t_11_6_5 12 3 1 0 11 6 5
TRIPLE t_11_6_6 12 3 1 0 11 6 6
TRIPLE t_11_6_7 12 3 1 0 11 6 7
TRIPLE t_11_6_8 12 3 1 0 11 6 8
TRIPLE t_11_6_9 12 3 1 0 11 6 9
TRIPLE t_11_6_10 12 3 1 0 11 6 10
TRIPLE t_11_6_11 12 3 1 0 11 6 11
TRIPLE t_11_6_12 12 3 1 0 11 6 12
TRIPLE t_11_6_13 12 3 1 0 11 6 13
TRIPLE t_11_6_14 12 3 1 0 11 6 14
TRIPLE t_11_6_15 12 3 1 0 11 6 15
TRIPLE t_11_7_0 12 3 1 0 11 7 0
TRIPLE t_11_7_1 12 3 1 0 11 7 1
TRIPLE t_11_7_2 12 3 1 0 11 7 2
TRIPLE t_11_7_3 12 3 1 0 11 7 3
TRIPLE t_11_7_4 12 3 1 0 11 7 4
TRIPLE t_11_7_5 12 3 1 0 11 7 5
TRIPLE t_11_7_6 12 3 1 0 11 7 6
TRIPLE t_11_7_7 12 3 1 0 11 7 7
TRIPLE t_11_7_8 12 3 1 0 11 7 8
TRIPLE t_11_7_9 12 3 1 0 11 7 9
TRIPLE t_11_7_10 12 3 1 0 11 7 10
TRIPLE t_11_7_11 12 3 1 0 11 7 11
TRIPLE t_11_7_12 12 3 1 0 11 7 12
TRIPLE t_11_7_13 12 3 1 0 11 7 13
TRIPLE t_11_7_14 12 3 1 0 11 7 14
TRIPLE t_11_7_15 12 3 1 0 11 7 15
TRIPLE t_11_8_0 12 3 1 0 11 8 0
TRIPLE t_11_8_1 12 3 1 0 11 8 1
TRIPLE t_11_8_2 12 3 1 0 11 8 2
TRIPLE t_11_8_3 12 3 1 0 11 8 3
TRIPLE t_11_8_4 12 3 1 0 11 8 4
TRIPLE t_11_8_5 12 3 1 0 11 8 5
TRIPLE t_11_8_6 12 3 1 0 11 8 6
TRIPLE t_11_8_7 12 3 1 0 11 8 7
TRIPLE t_11_8_8 12 3 1 0 11 8 8
TRIPLE t_11_8_9 12 3 1 0 11 8 9
TRIPLE t_11_8_10 12 3 1 0 11 8 10
TRIPLE t_11_8_11 12 3 1 0 11 8 11
TRIPLE t_11_8_12 12 3 1 0 11 8 12
TRIPLE t_11_8_13 12 3 1 0 11 8 13
TRIPLE t_11_8_14 12 3 1 0 11 8 14
TRIPLE t_11_8_15 12 3 1 0 11 8 15
TRIPLE t_11_9_0 12 3 1 0 11 9 0
TRIPLE t_11_9_1 12 3 1 0 11 9 1
TRIPLE t_11_9_2 12 3 1 0 11 9 2
TRIPLE t_11_9_3 12 3 1 0 11 9 3
TRIPLE t_11_9_4 12 3 1 0 11 9 4
TRIPLE t_11_9_5 12 3 1 0 11 9 5
TRIPLE t_11_9_6 12 3 1 0 11 9 6
TRIPLE t_11_9_7 12 3 1 0 11 9 7
TRIPLE t_11_9_8 12 3 1 0 11 9 8
TRIPLE t_11_9_9 12 3 1 0 11 9 9
TRIPLE t_11_9_10 12 3 1 0 11 9 10
TRIPLE t_11_9_11 12 3 1 0 11 9 11
TRIPLE t_11_9_12 12 3 1 0 11 9 12
TRIPLE t_11_9_13 12 3 1 0 11 9 13
TRIPLE t_11_9_14 12 3 1 0 11 9 14
TRIPLE t_11_9_15 12 3 1 0 11 9 15
TRIPLE t_11_10_0 12 3 1 0 11 10 0
TRIPLE t_11_10_1 12 3 1 0 11 10 1
TRIPLE t_11_10_2 12 3 1 0 11 10 2
TRIPLE t_11_10_3 12 3 1 0 11 10 3
TRIPLE t_11_10_4 12 3 1 0 11 10 4
TRIPLE t_11_10_5 12 3 1 0 11 10 5
TRIPLE t_11_10_6 12 3 1 0 11 10 6
TRIPLE t_11_10_7 12 3 1 0 11 10 7
TRIPLE t_11_10_8 12 3 1 0 11 10 8
TRIPLE t_11_10_9 12 3 1 0 11 10 9
TRIPLE t_11_10_10 12 3 1 0 11 10 10
TRIPLE t_11_10_11 12 3 1 0 11 10 11
TRIPLE t_11_10_12 12 3 1 0 11 10 12
TRIPLE t_11_10_13 12 3 1 0 11 10 13
TRIPLE t_11_10_14 12 3 1 0 11 10 14
TRIPLE t_11_10_15 12 3 1 0 11 10 15
TRIPLE t_11_11_0 12 3 1 0 11 11 0
TRIPLE t_11_11_1 12 3 1 0 11 11 1
TRIPLE t_11_11_2 12 3 1 0 11 11 2
TRIPLE t_11_11_3 12 3 1 0 11 11 3
TRIPLE t_11_11_4 12 3 1 0 11 11 4
TRIPLE t_11_11_5 12 3 1 0 11 11 5
TRIPLE t_11_11_6 12 3 1 0 11 11 6
TRIPLE t_11_11_7 12 3 1 0 11 11 7
TRIPLE t_11_11_8 12 3 1 0 11 11 8
TRIPLE t_11_11_9 12 3 1 0 11 11 9
TRIPLE t_11_11_10 12 3 1 0 11 11 10
TRIPLE t_11_11_11 12 3 1 0 11 11 11
TRIPLE t_11_11_12 12 3 1 0 11 11 12
TRIPLE t_11_11_13 12 3 1 0 11 11 13
TRIPLE t_11_11_14 12 3 1 0 11 11 14
TRIPLE t_11_11_15 12 3 1 0 11 11 15
TRIPLE t_11_12_0 12 3 1 0 11 12 0
TRIPLE t_11_12_1 12 3 1 0 11 12 1
TRIPLE t_11_12_2 12 3 1 0 11 12 2
TRIPLE t_11_12_3 12 3 1 0 11 12 3
TRIPLE t_11_12_4 12 3 1 0 11 12 4
TRIPLE t_11_12_5 12 3 1 0 11 12 5
TRIPLE t_11_12_6 12 3 1 0 11 12 6
TRIPLE t_11_12_7 12 3 1 0 11 12 7
TRIPLE t_11_12_8 12 3 1 0 11 12 8
TRIPLE t_11_12_9 12 3 1 0 11 12 9
TRIPLE t_11_12_10 12 3 1 0 11 12 10
TRIPLE t_11_12_11 12 3 1 0 11 12 11
TRIPLE t_11_12_12 12 3 1 0 11 12 12
TRIPLE t_11_12_13 12 3 1 0 11 12 13
TRIPLE t_11_12_14 12 3 1 0 11 12 14
TRIPLE t_11_12_15 12 3 1 0 11 12 15
TRIPLE t_11_13_0 12 3 1 0 11 13 0
TRIPLE t_11_13_1 12 3 1 0 11 13 1
TRIPLE t_11_13_2 12 3 1 0 11 13 2
TRIPLE t_11_13_3 12 3 1 0 11 13 3
TRIPLE t_11_13_4 12 3 1 0 11 13 4
TRIPLE t_11_13_5 12 3 1 0 11 13 5
TRIPLE t_11_13_6 12 3 1 0 11 13 6
TRIPLE t_11_13_7 12 3 1 0 11 13 7
TRIPLE t_11_13_8 12 3 1 0 11 13 8
TRIPLE t_11_13_9 12 3 1 0 11 13 9
TRIPLE t_11_13_10 12 3 1 0 11 13 10
TRIPLE t_11_13_11 12 3 1 0 11 13 11
TRIPLE t_11_13_12 12 3 1 0 11 13 12
TRIPLE t_11_13_13 12 3 1 0 11 13 13
TRIPLE t_11_13_14 12 3 1 0 11 13 14
TRIPLE t_11_13_15 12 3 1 0 11 13 15
TRIPLE t_11_14_0 12 3 1 0 11 14 0
TRIPLE t_11_14_1 12 3 1 0 11 14 1
TRIPLE t_11_14_2 12 3 1 0 11 14 2
TRIPLE t_11_14_3 12 3 1 0 11 14 3
TRIPLE t_11_14_4 12 3 1 0 11 14 4
TRIPLE t_11_14_5 12 3 1 0 11 14 5
TRIPLE t_11_14_6 12 3 1 0 11 14 6
TRIPLE t_11_14_7 12 3 1 0 11 14 7
TRIPLE t_11_14_8 12 3 1 0 11 14 8
TRIPLE t_11_14_9 12 3 1 0 11 14 9
TRIPLE t_11_14_10 12 3 1 0 11 14 10
TRIPLE t_11_14_11 12 3 1 0 11 14 11
TRIPLE t_11_14_12 12 3 1 0 11 14 12
TRIPLE t_11_14_13 12 3 1 0 11 14 13
TRIPLE t_11_14_14 12 3 1 0 11 14 14
TRIPLE t_11_14_15 12 3 1 0 11 14 15
TRIPLE t_11_15_0 12 3 1 0 11 15 0
TRIPLE t_11_15_1 12 3 1 0 11 15 1
TRIPLE t_11_15_2 12 3 1 0 11 15 2
TRIPLE t_11_15_3 12 3 1 0 11 15 3
TRIPLE t_11_15_4 12 3 1 0 11 15 4
TRIPLE t_11_15_5 12 3 1 0 11 15 5
TRIPLE t_11_15_6 12 3 1 0 11 15 6
TRIPLE t_11_15_7 12 3 1 0 11 15 7
TRIPLE t_11_15_8 12 3 1 0 11 15 8
TRIPLE t_11_15_9 12 3 1 0 11 15 9
TRIPLE t_11_15_10 12 3 1 0 11 15 10
TRIPLE t_11_15_11 12 3 1 0 11 15 11
TRIPLE t_11_15_12 12 3 1 0 11 15 12
TRIPLE t_11_15_13 12 3 1 0 11 15 13
TRIPLE t_11_15_14 12 3 1 0 11 15 14
TRIPLE t_11_15_15 12 3 1 0 11 15 15
TRIPLE t_12_0_0 12 3 1 0 12 0 0
TRIPLE t_12_0_1 12 3 1 0 12 0 1
TRIPLE t_12_0_2 12 3 1 0 12 0 2
TRIPLE t_12_0_3 12 3 1 0 12 0 3
TRIPLE t_12_0_4 12 3 1 0 12 0 4
TRIPLE t_12_0_5 12 3 1 0 12 0 5
TRIPLE t_12_0_6 12 3 1 0 12 0 6
TRIPLE t_12_0_7 12 3 1 0 12 0 7
TRIPLE t_12_0_8 12 3 1 0 12 0 8
TRIPLE t_12_0_9 12 3 1 0 12 0 9
TRIPLE t_12_0_10 12 3 1 0 12 0 10
TRIPLE t_12_0_11 12 3 1 0 12 0 11
TRIPLE t_12_0_12 12 3 1 0 12 0 12
TRIPLE t_12_0_13 12 3 1 0 12 0 13
TRIPLE t_12_0_14 12 3 1 0 12 0 14
TRIPLE t_12_0_15 12 3 1 0 12 0 15
TRIPLE t_12_1_0 12 3 1 0 12 1 0
TRIPLE t_12_1_1 12 3 1 0 12 1 1
TRIPLE t_12_1_2 12 3 1 0 12 1 2
TRIPLE t_12_1_3 12 3 1 0 12 1 3
TRIPLE t_12_1_4 12 3 1 0 12 1 4
TRIPLE t_12_1_5 12 3 1 0 12 1 5
TRIPLE t_12_1_6 12 3 1 0 12 1 6
TRIPLE t_12_1_7 12 3 1 0 12 1 7
TRIPLE t_12_1_8 12 3 1 0 12 1 8
TRIPLE t_12_1_9 12 3 1 0 12 1 9
TRIPLE t_12_1_10 12 3 1 0 12 1 10
TRIPLE t_12_1_11 12 3 1 0 12 1 11
TRIPLE t_12_1_12 12 3 1 0 12 1 12
TRIPLE t_12_1_13 12 3 1 0 12 1 13
TRIPLE t_12_1_14 12 3 1 0 12 1 14
TRIPLE t_12_1_15 12 3 1 0 12 1 15
TRIPLE t_12_2_0 12 3 1 0 12 2 0
TRIPLE t_12_2_1 12 3 1 0 12 2 1
TRIPLE t_12_2_2 12 3 1 0 12 2 2
TRIPLE t_12_2_3 12 3 1 0 12 2 3
TRIPLE t_12_2_4 12 3 1 0 12 2 4
TRIPLE t_12_2_5 12 3 1 0 12 2 5
TRIPLE t_12_2_6 12 3 1 0 12 2 6
TRIPLE t_12_2_7 12 3 1 0 12 2 7
TRIPLE t_12_2_8 12 3 1 0 12 2 8
TRIPLE t_12_2_9 12 3 1 0 12 2 9
TRIPLE t_12_2_10 12 3 1 0 12 2 10
TRIPLE t_12_2_11 12 3 1 0 12 2 11
TRIPLE t_12_2_12 12 3 1 0 12 2 12
TRIPLE t_12_2_13 12 3 1 0 12 2 13
TRIPLE t_12_2_14 12 3 1 0 12 2 14
TRIPLE t_12_2_15 12 3 1 0 12 2 15
TRIPLE t_12_3_0 12 3 1 0 12 3 0
TRIPLE t_12_3_1 12 3 1 0 12 3 1
TRIPLE t_12_3_2 12 3 1 0 12 3 2
TRIPLE t_12_3_3 12 3 1 0 12 3 3
TRIPLE t_12_3_4 12 3 1 0 12 3 4
TRIPLE t_12_3_5 12 3 1 0 12 3 5
TRIPLE t_12_3_6 12 3 1 0 12 3 6
TRIPLE t_12_3_7 12 3 1 0 12 3 7
TRIPLE t_12_3_8 12 3 1 0 12 3 8
TRIPLE t_12_3_9 12 3 1 0 12 3 9
TRIPLE t_12_3_10 12 3 1 0 12 3 10
TRIPLE t_12_3_11 12 3 1 0 12 3 11
TRIPLE t_12_3_12 12 3 1 0 12 3 12
TRIPLE t_12_3_13 12 3 1 0 12 3 13
TRIPLE t_12_3_14 12 3 1 0 12 3 14
TRIPLE t_12_3_15 12 3 1 0 12 3 15
TRIPLE t_12_4_0 12 3 1 0 12 4 0
TRIPLE t_12_4_1 12 3 1 0 12 4 1
TRIPLE t_12_4_2 12 3 1 0 12 4 2
TRIPLE t_12_4_3 12 3 1 0 12 4 3
TRIPLE t_12_4_4 12 3 1 0 12 4 4
TRIPLE t_12_4_5 12 3 1 0 12 4 5
TRIPLE t_12_4_6 12 3 1 0 12 4 6
TRIPLE t_12_4_7 12 3 1 0 12 4 7
TRIPLE t_12_4_8 12 3 1 0 12 4 8
TRIPLE t_12_4_9 12 3 1 0 12 4 9
TRIPLE t_12_4_10 12 3 1 0 12 4 10
TRIPLE t_12_4_11 12 3 1 0 12 4 11
TRIPLE t_12_4_12 12 3 1 0 12 4 12
TRIPLE t_12_4_13 12 3 1 0 12 4 13
TRIPLE t_12_4_14 12 3 1 0 12 4 14
TRIPLE t_12_4_15 12 3 1 0 12 4 15
TRIPLE t_12_5_0 12 3 1 0 12 5 0
TRIPLE t_12_5_1 12 3 1 0 12 5 1
TRIPLE t_12_5_2 12 3 1 0 12 5 2
TRIPLE t_12_5_3 12 3 1 0 12 5 3
TRIPLE t_12_5_4 12 3 1 0 12 5 4
TRIPLE t_12_5_5 12 3 1 0 12 5 5
TRIPLE t_12_5_6 12 3 1 0 12 5 6
TRIPLE t_12_5_7 12 3 1 0 12 5 7
TRIPLE t_12_5_8 12 3 1 0 12 5 8
TRIPLE t_12_5_9 12 3 1 0 12 5 9
TRIPLE t_12_5_10 12 3 1 0 12 5 10
TRIPLE t_12_5_11 12 3 1 0 12 5 11
TRIPLE t_12_5_12 12 3 1 0 12 5 12
TRIPLE t_12_5_13 12 3 1 0 12 5 13
TRIPLE t_12_5_14 12 3 1 0 12 5 14
TRIPLE t_12_5_15 12 3 1 0 12 5 15
TRIPLE t_12_6_0 12 3 1 0 12 6 0
TRIPLE t_12_6_1 12 3 1 0 12 6 1
TRIPLE t_12_6_2 12 3 1 0 12 6 2
TRIPLE t_12_6_3 12 3 1 0 12 6 3
TRIPLE t_12_6_4 12 3 1 0 12 6 4
TRIPLE t_12_6_5 12 3 1 0 12 6 5
TRIPLE t_12_6_6 12 3 1 0 12 6 6
TRIPLE t_12_6_7 12 3 1 0 12 6 7
TRIPLE t_12_6_8 12 3 1 0 12 6 8
TRIPLE t_12_6_9 12 3 1 0 12 6 9
TRIPLE t_12_6_10 12 3 1 0 12 6 10
TRIPLE t_12_6_11 12 3 1 0 12 6 11
TRIPLE t_12_6_12 12 3 1 0 12 6 12
TRIPLE t_12_6_13 12 3 1 0 12 6 13
TRIPLE t_12_6_14 12 3 1 0 12 6 14
TRIPLE t_12_6_15 12 3 1 0 12 6 15
TRIPLE t_12_7_0 12 3 1 0 12 7 0
TRIPLE t_12_7_1 12 3 1 0 12 7 1
TRIPLE t_12_7_2 12 3 1 0 12 7 2
TRIPLE t_12_7_3 12 3 1 0 12 7 3
TRIPLE t_12_7_4 12 3 1 0 12 7 4
TRIPLE t_12_7_5 12 3 1 0 12 7 5
TRIPLE t_12_7_6 12 3 1 0 12 7 6
TRIPLE t_12_7_7 12 3 1 0 12 7 7
TRIPLE t_12_7_8 12 3 1 0 12 7 8
TRIPLE t_12_7_9 12 3 1 0 12 7 9
TRIPLE t_12_7_10 12 3 1 0 12 7 10
TRIPLE t_12_7_11 12 3 1 0 12 7 11
TRIPLE t_12_7_12 12 3 1 0 12 7 12
TRIPLE t_12_7_13 12 3 1 0 12 7 13
TRIPLE t_12_7_14 12 3 1 0 12 7 14
TRIPLE t_12_7_15 12 3 1 0 12 7 15
TRIPLE t_12_8_0 12 3 1 0 12 8 0
TRIPLE t_12_8_1 12 3 1 0 12 8 1
TRIPLE t_12_8_2 12 3 1 0 12 8 2
TRIPLE t_12_8_3 12 3 1 0 12 8 3
TRIPLE t_12_8_4 12 3 1 0 12 8 4
TRIPLE t_12_8_5 12 3 1 0 12 8 5
TRIPLE t_12_8_6 12 3 1 0 12 8 6
TRIPLE t_12_8_7 12 3 1 0 12 8 7
TRIPLE t_12_8_8 12 3 1 0 12 8 8
TRIPLE t_12_8_9 12 3 1 0 12 8 9
TRIPLE t_12_8_10 12 3 1 0 12 8 10
TRIPLE t_12_8_11 12 3 1 0 12 8 11
TRIPLE t_12_8_12 12 3 1 0 12 8 12
TRIPLE t_12_8_13 12 3 1 0 12 8 13
TRIPLE t_12_8_14 12 3 1 0 12 8 14
TRIPLE t_12_8_15 12 3 1 0 12 8 15
TRIPLE t_12_9_0 12 3 1 0 12 9 0
TRIPLE t_12_9_1 12 3 1 0 12 9 1
TRIPLE t_12_9_2 12 3 1 0 12 9 2
TRIPLE t_12_9_3 12 3 1 0 12 9 3
TRIPLE t_12_9_4 12 3 1 0 12 9 4
TRIPLE t_12_9_5 12 3 1 0 12 9 5
TRIPLE t_12_9_6 12 3 1 0 12 9 6
TRIPLE t_12_9_7 12 3 1 0 12 9 7
TRIPLE t_12_9_8 12 3 1 0 12 9 8
TRIPLE t_12_9_9 12 3 1 0 12 9 9
TRIPLE t_12_9_10 12 3 1 0 12 9 10
TRIPLE t_12_9_11 12 3 1 0 12 9 11
TRIPLE t_12_9_12 12 3 1 0 12 9 12
TRIPLE t_12_9_13 12 3 1 0 12 9 13
TRIPLE t_12_9_14 12 3 1 0 12 9 14
TRIPLE t_12_9_15 12 3 1 0 12 9 15
TRIPLE t_12_10_0 12 3 1 0 12 10 0
TRIPLE t_12_10_1 12 3 1 0 12 10 1
TRIPLE t_12_10_2 12 3 1 0 12 10 2
TRIPLE t_12_10_3 12 3 1 0 12 10 3
TRIPLE t_12_10_4 12 3 1 0 12 10 4
TRIPLE t_12_10_5 12 3 1 0 12 10 5
TRIPLE t_12_10_6 12 3 1 0 12 10 6
TRIPLE t_12_10_7 12 3 1 0 12 10 7
TRIPLE t_12_10_8 12 3 1 0 12 10 8
TRIPLE t_12_10_9 12 3 1 0 12 10 9
TRIPLE t_12_10_10 12 3 1 0 12 10 10
TRIPLE t_12_10_11 12 3 1 0 12 10 11
TRIPLE t_12_10_12 12 3 1 0 12 10 12
TRIPLE t_12_10_13 12 3 1 0 12 10 13
TRIPLE t_12_10_14 12 3 1 0 12 10 14
TRIPLE t_12_10_15 12 3 1 0 12 10 15
TRIPLE t_12_11_0 12 3 1 0 12 11 0
TRIPLE t_12_11_1 12 3 1 0 12 11 1
TRIPLE t_12_11_2 12 3 1 0 12 11 2
TRIPLE t_12_11_3 12 3 1 0 12 11 3
TRIPLE t_12_11_4 12 3 1 0 12 11 4
TRIPLE t_12_11_5 12 3 1 0 12 11 5
TRIPLE t_12_11_6 12 3 1 0 12 11 6
TRIPLE t_12_11_7 12 3 1 0 12 11 7
TRIPLE t_12_11_8 12 3 1 0 12 11 8
TRIPLE t_12_11_9 12 3 1 0 12 11 9
TRIPLE t_12_11_10 12 3 1 0 12 11 10
TRIPLE t_12_11_11 12 3 1 0 12 11 11
TRIPLE t_12_11_12 12 3 1 0 12 11 12
